.\ScoutingMissions\M010_pole\IMG_0168.JPG,VERY_UNLIKELY,VERY_UNLIKELY,yellow,94,public space,90,infrastructure,88,road,84,lane,81,road surface,78,asphalt,75,street,67,sidewalk,66,line,66
.\ScoutingMissions\M011_litterbin\IMG_0169.JPG,VERY_UNLIKELY,VERY_UNLIKELY,street,76,waste container,76,waste containment,74,car,69,road,68,asphalt,68,road surface,68,pedestrian,66,lane,65,vehicle,65
.\ScoutingMissions\M011_litterbin\IMG_0170.JPG,VERY_UNLIKELY,VERY_UNLIKELY,waste container,85,waste containment,75,asphalt,73,recycling bin,65
.\ScoutingMissions\M011_litterbin\IMG_0171.JPG,VERY_UNLIKELY,VERY_UNLIKELY,public space,88,waste containment,73,waste container,72,street,63,letter box,58,city,56,road surface,53
.\ScoutingMissions\M012_bollard\IMG_0172.JPG,VERY_UNLIKELY,VERY_UNLIKELY,public space,88,sidewalk,85,infrastructure,85,urban area,82,road surface,80,asphalt,80,street,79,pedestrian,72,road,72,lane,70
.\ScoutingMissions\M012_bollard\IMG_0173.JPG,VERY_UNLIKELY,VERY_UNLIKELY,public space,85,road surface,79,asphalt,72,sidewalk,63,walkway,59
.\ScoutingMissions\M012_bollard\IMG_0174.JPG,VERY_UNLIKELY,VERY_UNLIKELY,public space,87,sidewalk,82,road surface,81,asphalt,79,walkway,68,tree,61,street,59,memorial,55,outdoor structure,54,grass,50
.\ScoutingMissions\M013_litterbin\IMG_0175.JPG,VERY_UNLIKELY,VERY_UNLIKELY,public space,85,street,78,road,78,waste container,76,waste containment,74,asphalt,68,road surface,67,lane,64,waste,56,pedestrian,56
.\ScoutingMissions\M013_litterbin\IMG_0176.JPG,VERY_UNLIKELY,VERY_UNLIKELY,waste container,87,waste containment,75,recycling bin,56,asphalt,55
.\ScoutingMissions\M013_litterbin\IMG_0177.JPG,VERY_UNLIKELY,VERY_UNLIKELY,waste container,79,waste containment,74,street,63,road surface,59,waste,59
.\ScoutingMissions\M014_wheeliebin\IMG_0178.JPG,VERY_UNLIKELY,VERY_UNLIKELY,vehicle,74,street,73,waste containment,72,road,68,waste container,66,product,54,asphalt,53
.\ScoutingMissions\M014_wheeliebin\IMG_0179.JPG,VERY_UNLIKELY,VERY_UNLIKELY,waste containment,70,waste container,62,product,52
.\ScoutingMissions\M014_wheeliebin\IMG_0180.JPG,VERY_UNLIKELY,VERY_UNLIKELY,waste containment,67,furniture,54,product,53,waste container,53
.\ScoutingMissions\M015_wheeliebin\IMG_0138.jpg,VERY_UNLIKELY,VERY_UNLIKELY,land vehicle,98,bicycle,98,road bicycle,97,bicycle wheel,95,vehicle,89,lane,87,cycling,87,sports equipment,85,road,84,mountain bike,83
.\ScoutingMissions\M015_wheeliebin\IMG_0139.jpg,VERY_UNLIKELY,VERY_UNLIKELY,bicycle,98,road bicycle,97,bicycle wheel,95,bicycle frame,92,mountain bike,84,bicycle saddle,83,hybrid bicycle,83,bicycle accessory,81,racing bicycle,80,bicycle part,79
.\ScoutingMissions\M015_wheeliebin\IMG_0140.jpg,VERY_UNLIKELY,VERY_UNLIKELY,road bicycle,97,bicycle,97,land vehicle,96,bicycle wheel,94,bicycle frame,91,lane,88,bicycle saddle,88,mode of transport,87,bicycle part,82,racing bicycle,82
.\ScoutingMissions\M015_wheeliebin\IMG_0141.jpg,VERY_UNLIKELY,VERY_UNLIKELY,lane,92,infrastructure,87,public space,86,asphalt,86,road surface,80,sidewalk,79,road,75,street,67,walkway,65,pedestrian,63
.\ScoutingMissions\M015_wheeliebin\IMG_0142.jpg,VERY_UNLIKELY,VERY_UNLIKELY,asphalt,76,road surface,65,fire hydrant,65
.\ScoutingMissions\M015_wheeliebin\IMG_0143.jpg,VERY_UNLIKELY,VERY_UNLIKELY,asphalt,94,public space,85,road surface,81,lane,73,sidewalk,72,walkway,72,road,64,roof,59,angle,54,floor,53
.\ScoutingMissions\M015_wheeliebin\IMG_0144.jpg,VERY_UNLIKELY,VERY_UNLIKELY,lane,95,public space,91,road,87,sidewalk,85,asphalt,84,road surface,79,street,78,city,64,pedestrian,58,walkway,51
.\ScoutingMissions\M015_wheeliebin\IMG_0145.jpg,VERY_UNLIKELY,VERY_UNLIKELY,lane,93,road,89,infrastructure,87,public space,86,asphalt,76,street,76,road surface,74,sidewalk,68,vehicle,63,pedestrian,51
.\ScoutingMissions\M015_wheeliebin\IMG_0146.jpg,VERY_UNLIKELY,VERY_UNLIKELY,structure,78,asphalt,73,road,66,road surface,64
.\ScoutingMissions\M015_wheeliebin\IMG_0148.jpg,VERY_UNLIKELY,VERY_UNLIKELY,infrastructure,87,wall,81,street art,64,street,63,road,63,sidewalk,56,road surface,55
.\ScoutingMissions\M015_wheeliebin\IMG_0149.jpg,VERY_UNLIKELY,VERY_UNLIKELY
.\ScoutingMissions\M015_wheeliebin\IMG_0150.jpg,VERY_UNLIKELY,VERY_UNLIKELY,technology,66,waste containment,63,waste container,58
.\ScoutingMissions\M015_wheeliebin\IMG_0151.jpg,VERY_UNLIKELY,VERY_UNLIKELY,post box,74,waste containment,71,waste container,65,street,61,letter box,52,road surface,50
.\ScoutingMissions\M015_wheeliebin\IMG_0152.jpg,VERY_UNLIKELY,VERY_UNLIKELY,post box,87,letter box,79,waste containment,69,waste container,60
.\ScoutingMissions\M015_wheeliebin\IMG_0153.jpg,VERY_UNLIKELY,VERY_UNLIKELY,post box,92,letter box,77,waste containment,72,waste container,71,street,63,mail,52
.\ScoutingMissions\M015_wheeliebin\IMG_0154.jpg,VERY_UNLIKELY,VERY_UNLIKELY,land vehicle,98,bicycle,97,road bicycle,96,lane,95,public space,89,vehicle,88,cycling,85,urban area,83,sports equipment,83,bicycle accessory,75
.\ScoutingMissions\M015_wheeliebin\IMG_0155.jpg,VERY_UNLIKELY,VERY_UNLIKELY,road bicycle,97,bicycle,95,motor vehicle,91,bicycle wheel,88,bicycle frame,82,bicycle accessory,81,vehicle,78,hybrid bicycle,76,sports equipment,73,bicycle saddle,69
.\ScoutingMissions\M015_wheeliebin\IMG_0156.jpg,VERY_UNLIKELY,VERY_UNLIKELY,bicycle,98,road bicycle,97,land vehicle,97,bicycle wheel,93,vehicle,88,mode of transport,87,cycling,85,bicycle saddle,83,racing bicycle,82,sports equipment,82
.\ScoutingMissions\M015_wheeliebin\IMG_0157.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,90,road surface,61,sidewalk,59,city,50
.\ScoutingMissions\M015_wheeliebin\IMG_0158.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,91,road surface,69,city,62,street,55
.\ScoutingMissions\M015_wheeliebin\IMG_0159.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,90,city,61
.\ScoutingMissions\M015_wheeliebin\IMG_0160.jpg,VERY_UNLIKELY,VERY_UNLIKELY,road bicycle,96,bicycle,95,bicycle wheel,91,bicycle saddle,89,mode of transport,87,bicycle frame,86,vehicle,86,bicycle accessory,82,sports equipment,76,bicycle part,76
.\ScoutingMissions\M015_wheeliebin\IMG_0161.jpg,VERY_UNLIKELY,VERY_UNLIKELY,land vehicle,95,motor vehicle,90,vehicle,87,mode of transport,87,car,87,wheel,77,bicycle wheel,75,bicycle,75,tire,70,automotive tire,70
.\ScoutingMissions\M015_wheeliebin\IMG_0162.jpg,VERY_UNLIKELY,VERY_UNLIKELY,land vehicle,96,bicycle,93,bicycle wheel,91,motor vehicle,90,vehicle,89,mode of transport,87,road bicycle,87,bicycle accessory,82,wheel,78,sports equipment,76
.\ScoutingMissions\M015_wheeliebin\IMG_0163.jpg,VERY_UNLIKELY,VERY_UNLIKELY,car,88,public space,87,lane,87,infrastructure,86,asphalt,85,vehicle,84,road,77,road surface,71,street,61,parking,59
.\ScoutingMissions\M015_wheeliebin\IMG_0164.jpg,VERY_UNLIKELY,VERY_UNLIKELY,green,94,public space,90,mode of transport,87,structure,85,car,85,vehicle,75,street,66,chair,66,asphalt,65,product,65
.\ScoutingMissions\M015_wheeliebin\IMG_0165.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,87,vehicle,85,lane,74,asphalt,71,road surface,64,road,55,recreation,54,signage,52,public utility,51,sidewalk,50
.\ScoutingMissions\M015_wheeliebin\IMG_0166.jpg,VERY_UNLIKELY,VERY_UNLIKELY,lane,60,road,51
.\ScoutingMissions\M015_wheeliebin\IMG_0167.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,85,lane,62,street,55,road,55
.\ScoutingMissions\M015_wheeliebin\IMG_0168.jpg,VERY_UNLIKELY,VERY_UNLIKELY,yellow,94,public space,91,infrastructure,87,road,83,lane,82,road surface,79,asphalt,76,sidewalk,69,street,65,line,65
.\ScoutingMissions\M015_wheeliebin\IMG_0169.jpg,VERY_UNLIKELY,VERY_UNLIKELY,street,78,car,76,waste container,76,waste containment,73,road,71,lane,70,road surface,69,asphalt,69,vehicle,68,pedestrian,66
.\ScoutingMissions\M015_wheeliebin\IMG_0170.jpg,VERY_UNLIKELY,VERY_UNLIKELY,waste container,84,asphalt,76,waste containment,75,recycling bin,65
.\ScoutingMissions\M015_wheeliebin\IMG_0171.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,87,waste container,73,waste containment,72,street,60,letter box,58,road surface,52,city,51
.\ScoutingMissions\M015_wheeliebin\IMG_0172.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,89,sidewalk,86,asphalt,81,urban area,81,road surface,81,street,77,pedestrian,74,lane,68,road,66,street art,65
.\ScoutingMissions\M015_wheeliebin\IMG_0173.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,84,road surface,77,asphalt,65,walkway,61,sidewalk,60
.\ScoutingMissions\M015_wheeliebin\IMG_0174.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,88,sidewalk,86,asphalt,82,road surface,81,walkway,70,tree,68,street,61,grass,55
.\ScoutingMissions\M015_wheeliebin\IMG_0175.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,86,infrastructure,85,street,79,road,78,waste container,76,waste containment,74,road surface,69,asphalt,66,lane,60,waste,59
.\ScoutingMissions\M015_wheeliebin\IMG_0176.jpg,VERY_UNLIKELY,VERY_UNLIKELY,waste container,87,waste containment,75,recycling bin,58,asphalt,56
.\ScoutingMissions\M015_wheeliebin\IMG_0177.jpg,VERY_UNLIKELY,VERY_UNLIKELY,waste container,79,waste containment,74,street,62,waste,60,road surface,51
.\ScoutingMissions\M015_wheeliebin\IMG_0178.jpg,VERY_UNLIKELY,VERY_UNLIKELY,street,76,road,74,vehicle,74,waste containment,73,waste container,67,asphalt,57,public utility,50
.\ScoutingMissions\M015_wheeliebin\IMG_0179.jpg,VERY_UNLIKELY,VERY_UNLIKELY,waste containment,69,waste container,62
.\ScoutingMissions\M015_wheeliebin\IMG_0180.jpg,VERY_UNLIKELY,VERY_UNLIKELY,waste containment,66,waste container,53,furniture,52,product,50
.\ScoutingMissions\M015_wheeliebin\IMG_0181.JPG,VERY_UNLIKELY,VERY_UNLIKELY,waste container,81,waste containment,74,asphalt,63,automotive exterior,58
.\ScoutingMissions\M015_wheeliebin\IMG_0182.JPG,VERY_UNLIKELY,VERY_UNLIKELY,waste containment,72,waste container,69,product,51
.\ScoutingMissions\M015_wheeliebin\IMG_0184.JPG,VERY_UNLIKELY,VERY_UNLIKELY,waste container,73,waste containment,70,vehicle,65,automotive exterior,61,asphalt,56
.\ScoutingMissions\M015_wheeliebin\IMG_0185.jpg,VERY_UNLIKELY,VERY_UNLIKELY,lane,93,public space,89,neighbourhood,88,infrastructure,86,wall,85,sidewalk,84,road,83,town,83,tree,82,urban area,81
.\ScoutingMissions\M015_wheeliebin\IMG_0186.jpg,VERY_UNLIKELY,VERY_UNLIKELY,green,93,tree,87,public space,86,urban area,79,neighbourhood,74,sidewalk,74,lane,74,street,69,plant,68,road,65
.\ScoutingMissions\M015_wheeliebin\IMG_0187.jpg,VERY_UNLIKELY,VERY_UNLIKELY,tree,90,woody plant,89,public space,87,infrastructure,86,street,79,plant,75,signage,69,road,67,sign,67,street sign,67
.\ScoutingMissions\M015_wheeliebin\IMG_0188.jpg,VERY_UNLIKELY,VERY_UNLIKELY,sidewalk,58,road surface,56,street,54,tree,54,city,50,concrete,50
.\ScoutingMissions\M015_wheeliebin\IMG_0189.jpg,VERY_UNLIKELY,UNLIKELY,tree,92,yellow,92,woody plant,90,public space,86,urban area,80,road,74,street,74,plant,73,sidewalk,71,road surface,67
.\ScoutingMissions\M015_wheeliebin\IMG_0190.jpg,VERY_UNLIKELY,VERY_UNLIKELY,yellow,91,urban area,87,public space,84,tree,81,wall,80,neighbourhood,75,sidewalk,69,road,67,street,66,road surface,66
.\ScoutingMissions\M015_wheeliebin\IMG_0191.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,84,post box,84,asphalt,61,letter box,59,waste containment,56
.\ScoutingMissions\M015_wheeliebin\IMG_0192.jpg,VERY_UNLIKELY,VERY_UNLIKELY,post box,94,letter box,85,waste containment,70,waste container,62,street,52
.\ScoutingMissions\M015_wheeliebin\IMG_0193.jpg,VERY_UNLIKELY,VERY_UNLIKELY,post box,90,street,78,letter box,75,waste containment,64,lane,56
.\ScoutingMissions\M015_wheeliebin\IMG_0194.jpg,VERY_UNLIKELY,VERY_UNLIKELY,lane,94,public space,91,road,88,urban area,87,street,87,pedestrian,86,infrastructure,85,car,84,transport,83,city,83
.\ScoutingMissions\M015_wheeliebin\IMG_0195.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,91,city,76,car,76,bus stop,72,lane,71,street,65,vehicle,63,metropolitan area,62,pedestrian,55
.\ScoutingMissions\M015_wheeliebin\IMG_0196.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,93,bus stop,91,vehicle,78,city,78,car,61
.\ScoutingMissions\M015_wheeliebin\IMG_0197.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,84,asphalt,82,lane,79,street art,78,street,77,road,74,waste container,72,waste containment,72,road surface,72,sidewalk,60
.\ScoutingMissions\M015_wheeliebin\IMG_0198.jpg,VERY_UNLIKELY,VERY_UNLIKELY,infrastructure,85,wall,80,floor,79,road surface,78,furniture,75,walkway,71,table,68,asphalt,67,flooring,66,chair,63
.\ScoutingMissions\M015_wheeliebin\IMG_0199.jpg,VERY_UNLIKELY,VERY_UNLIKELY,floor,87,flooring,80,road surface,68,tile,67,pattern,53,concrete,52,table,52
.\ScoutingMissions\M015_wheeliebin\IMG_0200.jpg,VERY_UNLIKELY,VERY_UNLIKELY,furniture,97,bench,90,chair,86,table,85,outdoor furniture,66,wood,64,floor,61,wood stain,50
.\ScoutingMissions\M015_wheeliebin\IMG_0201.jpg,VERY_UNLIKELY,VERY_UNLIKELY,furniture,97,chair,87,bench,84,outdoor furniture,83,table,81,sunlounger,70,wood,66,wood stain,65,hardwood,55,floor,52
.\ScoutingMissions\M015_wheeliebin\IMG_0202.jpg,VERY_UNLIKELY,VERY_UNLIKELY,furniture,96,chair,87,bench,85,table,80,flooring,65,wood,64,floor,63,tree,59,sidewalk,56,outdoor furniture,55
.\ScoutingMissions\M015_wheeliebin\IMG_0203.jpg,VERY_UNLIKELY,VERY_UNLIKELY,asphalt,93,public space,87,floor,85,road surface,80,sidewalk,77,flooring,75,concrete,63,lane,63,street,61,walkway,58
.\ScoutingMissions\M015_wheeliebin\IMG_0204.jpg,VERY_UNLIKELY,VERY_UNLIKELY,technology,67,waste containment,62,safe,62,automotive exterior,54
.\ScoutingMissions\M015_wheeliebin\IMG_0205.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,86,waste containment,65,waste container,60,automotive exterior,60,asphalt,59,road surface,55,street,51
.\ScoutingMissions\M015_wheeliebin\IMG_0206.jpg,VERY_UNLIKELY,VERY_UNLIKELY,lane,95,public space,92,asphalt,90,road,90,urban area,87,sidewalk,86,infrastructure,85,road surface,81,tree,78,street,78
.\ScoutingMissions\M015_wheeliebin\IMG_0207.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,85,tree,82,road,81,sidewalk,80,asphalt,78,lane,75,road surface,74,street,69,pedestrian,51
.\ScoutingMissions\M015_wheeliebin\IMG_0208.jpg,VERY_UNLIKELY,VERY_UNLIKELY,lane,95,public space,92,sidewalk,92,asphalt,91,road,84,urban area,82,road surface,81,tree,79,street,76,vehicle,76
.\ScoutingMissions\M015_wheeliebin\IMG_0209.jpg,VERY_UNLIKELY,VERY_UNLIKELY,lane,96,road,91,public space,91,urban area,88,infrastructure,87,sidewalk,87,street,87,asphalt,86,car,84,pedestrian,80
.\ScoutingMissions\M015_wheeliebin\IMG_0210.jpg,VERY_UNLIKELY,VERY_UNLIKELY,lane,88,public space,87,road,81,asphalt,79,road surface,79,sidewalk,76,street,66,vehicle,65,public utility,52,walkway,50
.\ScoutingMissions\M015_wheeliebin\IMG_0211.jpg,VERY_UNLIKELY,VERY_UNLIKELY,lane,96,public space,91,road,86,infrastructure,85,vehicle,85,sidewalk,85,street,82,urban area,82,asphalt,81,pedestrian,80
.\ScoutingMissions\M015_wheeliebin\IMG_0213.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,91,advertising,88,city,74,poster,67,street,60,billboard,50
.\ScoutingMissions\M015_wheeliebin\IMG_0214.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,85,city,57,door,52,street,52,building,52
.\ScoutingMissions\M015_wheeliebin\IMG_0215.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,91,city,74,bus stop,69,pedestrian,56,street,53
.\ScoutingMissions\M015_wheeliebin\IMG_0216.jpg,VERY_UNLIKELY,VERY_UNLIKELY,infrastructure,86,wall,85,road surface,79,walkway,79,floor,77,furniture,69,asphalt,67,bench,64,flooring,62,sidewalk,60
.\ScoutingMissions\M015_wheeliebin\IMG_0217.jpg,VERY_UNLIKELY,VERY_UNLIKELY,floor,84,furniture,82,architecture,80,walkway,79,road surface,75,flooring,71,table,64,bench,58,tile,56,angle,56
.\ScoutingMissions\M015_wheeliebin\IMG_0218.jpg,VERY_UNLIKELY,VERY_UNLIKELY,infrastructure,87,floor,82,road surface,80,wall,80,asphalt,79,furniture,75,flooring,67,bench,65,chair,63,walkway,60
.\ScoutingMissions\M015_wheeliebin\IMG_0219.jpg,VERY_UNLIKELY,VERY_UNLIKELY,furniture,94,table,76,floor,73,chair,72,bench,65,flooring,65
.\ScoutingMissions\M015_wheeliebin\IMG_0220.jpg,VERY_UNLIKELY,VERY_UNLIKELY,furniture,93,table,90,floor,83,flooring,76,wood,66,bench,57
.\ScoutingMissions\M015_wheeliebin\IMG_0221.jpg,VERY_UNLIKELY,VERY_UNLIKELY,furniture,63,street,55,sidewalk,54,road surface,51,pedestrian,51,flooring,50,building,50
.\ScoutingMissions\M015_wheeliebin\IMG_0222.jpg,VERY_UNLIKELY,VERY_UNLIKELY,land vehicle,97,bicycle,86,vehicle,84,bicycle accessory,75,wheel,75,automotive tire,69,tire,67,sports equipment,66,asphalt,66,hybrid bicycle,65
.\ScoutingMissions\M015_wheeliebin\IMG_0223.jpg,VERY_UNLIKELY,UNLIKELY,bicycle,97,land vehicle,97,road bicycle,96,public space,87,mountain bike,81,sports equipment,80,vehicle,80,bicycle accessory,79,bicycle wheel,79,hybrid bicycle,77
.\ScoutingMissions\M015_wheeliebin\IMG_0224.jpg,VERY_UNLIKELY,VERY_UNLIKELY,bicycle,94,motor vehicle,92,bicycle wheel,90,vehicle,83,bicycle accessory,81,wheel,78,sports equipment,75,bicycle saddle,74,hybrid bicycle,72,road bicycle,71
.\ScoutingMissions\M015_wheeliebin\IMG_0225.jpg,VERY_UNLIKELY,VERY_UNLIKELY,lane,93,public space,92,infrastructure,87,road,87,street,84,urban area,83,sidewalk,82,road surface,81,asphalt,79,city,76
.\ScoutingMissions\M015_wheeliebin\IMG_0226.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,92,infrastructure,86,urban area,84,street,78,city,74,pedestrian,73,sidewalk,72,road surface,71,lane,67,advertising,63
.\ScoutingMissions\M015_wheeliebin\IMG_0227.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,84,street,71
.\ScoutingMissions\M015_wheeliebin\IMG_0228.jpg,VERY_UNLIKELY,VERY_UNLIKELY,public space,86,floor,84,furniture,82,asphalt,79,flooring,79,road surface,78,wood,75,chair,75,sidewalk,72,table,69
.\ScoutingMissions\M015_wheeliebin\IMG_0229.jpg,VERY_UNLIKELY,VERY_UNLIKELY,furniture,89,table,84,bench,76,outdoor furniture,68,wood,68,chair,61,floor,54,automotive exterior,53
.\ScoutingMissions\M015_wheeliebin\IMG_0230.jpg,VERY_UNLIKELY,VERY_UNLIKELY,asphalt,87,road surface,76,floor,76,furniture,70,table,68,vehicle,68,lane,68,flooring,64,roof,59,sidewalk,58
.\ScoutingMissions\M015_wheeliebin\IMG_0231.jpg,VERY_UNLIKELY,VERY_UNLIKELY,yellow,95,asphalt,95,lane,95,public space,91,sidewalk,89,road,88,infrastructure,86,road surface,82,walkway,78,street,77
.\ScoutingMissions\M015_wheeliebin\IMG_0232.jpg,VERY_UNLIKELY,VERY_UNLIKELY,yellow,91,walkway,91,public space,86,wall,84,lane,83,sidewalk,79,road surface,78,asphalt,75,road,69,tree,66
.\ScoutingMissions\M015_wheeliebin\IMG_0233.jpg,VERY_UNLIKELY,VERY_UNLIKELY,yellow,90,public space,86,asphalt,82,walkway,82,sidewalk,81,lane,79,road surface,77,plant,76,wall,76,tree,70
.\ScoutingMissions\M015_wheeliebin\IMG_0234.jpg,VERY_UNLIKELY,VERY_UNLIKELY,wall,83,roof,81,road surface,72,floor,69,wood,69,asphalt,63,chair,63,outdoor structure,60,brickwork,58,walkway,54
